Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,State,Region,Product ID,Category,Sub-Category,Sales,Quantity,Discount,Profit
979,o979,30-05-16,31-05-16,First Class,979,Consumer,Nigeria,Enugu,South,a979,Office Supplies,Binders,3.282,2,0.7,-2.6256
980,o980,09-12-15,12-12-15,First Class,980,Corporate,Nigeria,Osun,Central,a980,Office Supplies,Paper,34.02,3,0,16.6698
981,o981,03-10-16,08-10-16,Standard Class,981,Consumer,Nigeria,Cross River,East,a981,Furniture,Chairs,599.292,6,0.1,93.2232
982,o982,11-11-14,14-11-14,Second Class,982,Consumer,Nigeria,Bauchi,West,a982,Office Supplies,Art,3.392,1,0.2,0.8056
983,o983,11-11-14,14-11-14,Second Class,983,Consumer,Nigeria,Bauchi,West,a983,Technology,Phones,559.984,2,0.2,55.9984
984,o984,11-11-14,14-11-14,Second Class,984,Consumer,Nigeria,Bauchi,West,a984,Furniture,Chairs,603.92,5,0.2,75.49
985,o985,29-09-17,05-10-17,Standard Class,985,Home Office,Nigeria,Imo,Central,a985,Office Supplies,Labels,7.968,2,0.2,2.5896
986,o986,29-09-17,05-10-17,Standard Class,986,Home Office,Nigeria,Imo,Central,a986,Office Supplies,Envelopes,27.968,4,0.2,9.4392
987,o987,29-09-17,05-10-17,Standard Class,987,Home Office,Nigeria,Imo,Central,a987,Technology,Machines,336.51,3,0.4,44.868
988,o988,10-03-15,10-03-15,Same Day,988,Consumer,Nigeria,Imo,Central,a988,Office Supplies,Binders,1.112,2,0.8,-1.8904
989,o989,21-05-17,26-05-17,Standard Class,989,Corporate,Nigeria,Cross River,East,a989,Furniture,Furnishings,520.05,5,0,72.807
990,o990,21-05-17,26-05-17,Standard Class,990,Corporate,Nigeria,Cross River,East,a990,Office Supplies,Art,17.97,3,0,5.2113
991,o991,29-03-15,31-03-15,Second Class,991,Home Office,Nigeria,Kaduna,South,a991,Furniture,Chairs,1166.92,5,0.2,131.2785
992,o992,09-09-16,11-09-16,First Class,992,Consumer,Nigeria,Cross River,East,a992,Office Supplies,Binders,14.624,2,0.2,5.484
993,o993,26-08-16,27-08-16,First Class,993,Consumer,Nigeria,Lagos,West,a993,Office Supplies,Fasteners,10.23,3,0,4.9104
994,o994,26-08-16,27-08-16,First Class,994,Consumer,Nigeria,Lagos,West,a994,Office Supplies,Paper,154.9,5,0,69.705
995,o995,21-05-14,25-05-14,Standard Class,995,Corporate,Nigeria,Bayelsa,South,a995,Office Supplies,Binders,2715.93,7,0,1276.4871
996,o996,21-05-14,25-05-14,Standard Class,996,Corporate,Nigeria,Bayelsa,South,a996,Technology,Phones,617.97,3,0,173.0316
997,o997,28-10-15,03-11-15,Standard Class,997,Consumer,Nigeria,Abia,South,a997,Office Supplies,Envelopes,10.67,1,0,4.9082
998,o998,28-10-15,03-11-15,Standard Class,998,Consumer,Nigeria,Abia,South,a998,Office Supplies,Storage,36.63,3,0,9.8901
999,o999,28-10-15,03-11-15,Standard Class,999,Consumer,Nigeria,Abia,South,a999,Furniture,Furnishings,24.1,5,0,9.158
1000,o1000,28-10-15,03-11-15,Standard Class,1000,Consumer,Nigeria,Abia,South,a1000,Furniture,Furnishings,33.11,7,0,12.9129
1001,o1001,13-11-16,17-11-16,Standard Class,1001,Home Office,Nigeria,Rivers ,West,a1001,Office Supplies,Art,44.02,2,0,11.4452
1002,o1002,31-07-15,31-07-15,Same Day,1002,Consumer,Nigeria,Cross River,East,a1002,Technology,Accessories,2309.65,7,0,762.1845
1003,o1003,31-07-15,31-07-15,Same Day,1003,Consumer,Nigeria,Cross River,East,a1003,Furniture,Tables,1090.782,7,0.4,-290.8752
1004,o1004,31-07-15,31-07-15,Same Day,1004,Consumer,Nigeria,Cross River,East,a1004,Office Supplies,Paper,19.44,3,0,9.3312
1005,o1005,27-08-15,31-08-15,Standard Class,1005,Consumer,Nigeria,Lagos,West,a1005,Office Supplies,Storage,484.65,3,0,92.0835
1006,o1006,13-11-15,17-11-15,Standard Class,1006,Consumer,Nigeria,Enugu,South,a1006,Office Supplies,Paper,115.296,3,0.2,40.3536
1007,o1007,06-11-15,09-11-15,First Class,1007,Consumer,Nigeria,Edo,West,a1007,Office Supplies,Envelopes,7.08,3,0.2,2.478
1008,o1008,06-11-15,09-11-15,First Class,1008,Consumer,Nigeria,Edo,West,a1008,Office Supplies,Binders,4.401,3,0.7,-3.5208
1009,o1009,26-12-17,01-01-18,Standard Class,1009,Consumer,Nigeria,Gombe,Central,a1009,Office Supplies,Paper,44.75,5,0,20.585
1010,o1010,01-08-17,03-08-17,First Class,1010,Consumer,Nigeria,Katsina,Central,a1010,Technology,Phones,95.984,2,0.2,5.999
1011,o1011,24-11-14,26-11-14,First Class,1011,Consumer,Nigeria,Lagos,West,a1011,Furniture,Furnishings,151.72,4,0,27.3096
1012,o1012,17-06-17,21-06-17,Second Class,1012,Consumer,Nigeria,Rivers ,West,a1012,Furniture,Furnishings,155.25,3,0,46.575
1013,o1013,17-06-17,21-06-17,Second Class,1013,Consumer,Nigeria,Rivers ,West,a1013,Office Supplies,Storage,14.03,1,0,4.0687
1014,o1014,21-12-15,24-12-15,Second Class,1014,Consumer,Nigeria,Rivers ,West,a1014,Furniture,Tables,1618.37,13,0,356.0414
1015,o1015,21-12-15,24-12-15,Second Class,1015,Consumer,Nigeria,Rivers ,West,a1015,Technology,Accessories,99.6,1,0,36.852
1016,o1016,17-09-15,19-09-15,Second Class,1016,Home Office,Nigeria,Lagos,West,a1016,Office Supplies,Paper,32.4,5,0,15.552
1017,o1017,06-07-15,10-07-15,Standard Class,1017,Corporate,Nigeria,Cross River,East,a1017,Furniture,Furnishings,13.96,2,0,6.7008
1018,o1018,06-07-15,10-07-15,Standard Class,1018,Corporate,Nigeria,Cross River,East,a1018,Furniture,Furnishings,155.82,3,0,63.8862
1019,o1019,06-07-15,10-07-15,Standard Class,1019,Corporate,Nigeria,Cross River,East,a1019,Technology,Phones,124.95,5,0,2.499
1020,o1020,06-07-15,10-07-15,Standard Class,1020,Corporate,Nigeria,Cross River,East,a1020,Office Supplies,Storage,601.65,5,0,156.429
1021,o1021,27-04-15,03-05-15,Standard Class,1021,Consumer,Nigeria,Rivers,East,a1021,Office Supplies,Art,22.74,3,0,8.8686
1022,o1022,27-04-15,03-05-15,Standard Class,1022,Consumer,Nigeria,Rivers,East,a1022,Furniture,Chairs,1267.53,3,0,316.8825
1023,o1023,27-04-15,03-05-15,Standard Class,1023,Consumer,Nigeria,Rivers,East,a1023,Technology,Machines,1379.92,8,0,648.5624
1024,o1024,16-06-15,20-06-15,Standard Class,1024,Consumer,Nigeria,FCT,East,a1024,Office Supplies,Envelopes,6.208,2,0.2,2.1728
1025,o1025,17-12-17,20-12-17,First Class,1025,Home Office,Nigeria,Lagos,West,a1025,Office Supplies,Binders,11.808,2,0.2,4.2804
1026,o1026,11-01-16,13-01-16,Second Class,1026,Home Office,Nigeria,Adamawa,East,a1026,Office Supplies,Paper,15.552,3,0.2,5.4432
1027,o1027,11-01-16,13-01-16,Second Class,1027,Home Office,Nigeria,Adamawa,East,a1027,Office Supplies,Paper,63.312,3,0.2,20.5764
1028,o1028,11-01-16,13-01-16,Second Class,1028,Home Office,Nigeria,Adamawa,East,a1028,Technology,Phones,15.588,2,0.4,-9.8724
1029,o1029,11-07-14,15-07-14,Standard Class,1029,Corporate,Nigeria,Niger ,East,a1029,Office Supplies,Paper,177.2,5,0,83.284
1030,o1030,11-07-14,15-07-14,Standard Class,1030,Corporate,Nigeria,Niger ,East,a1030,Technology,Phones,197.97,3,0,57.4113
1031,o1031,11-07-14,15-07-14,Standard Class,1031,Corporate,Nigeria,Niger ,East,a1031,Furniture,Chairs,854.94,3,0,213.735
1032,o1032,11-07-14,15-07-14,Standard Class,1032,Corporate,Nigeria,Niger ,East,a1032,Furniture,Furnishings,124.11,9,0,52.1262
1033,o1033,11-07-14,15-07-14,Standard Class,1033,Corporate,Nigeria,Niger ,East,a1033,Office Supplies,Labels,14.4,5,0,7.056
1034,o1034,20-11-16,22-11-16,First Class,1034,Consumer,Nigeria,Adamawa,East,a1034,Office Supplies,Paper,15.696,3,0.2,5.1012
1035,o1035,20-11-16,22-11-16,First Class,1035,Consumer,Nigeria,Adamawa,East,a1035,Office Supplies,Binders,2.628,2,0.7,-1.9272
1036,o1036,20-11-16,22-11-16,First Class,1036,Consumer,Nigeria,Adamawa,East,a1036,Office Supplies,Binders,14.427,3,0.7,-10.5798
1037,o1037,22-04-16,26-04-16,Standard Class,1037,Home Office,Nigeria,Niger,Central,a1037,Furniture,Furnishings,86.62,2,0,8.662
1038,o1038,13-06-15,14-06-15,First Class,1038,Consumer,Nigeria,Lagos,West,a1038,Office Supplies,Binders,36.624,3,0.2,13.734
1039,o1039,20-11-17,21-11-17,First Class,1039,Consumer,Nigeria,Enugu,South,a1039,Office Supplies,Art,23.968,7,0.2,2.6964
1040,o1040,20-11-17,21-11-17,First Class,1040,Consumer,Nigeria,Enugu,South,a1040,Office Supplies,Art,28.728,3,0.2,1.7955
1041,o1041,20-03-16,24-03-16,Standard Class,1041,Home Office,Nigeria,Niger,Central,a1041,Furniture,Tables,697.16,4,0,146.4036
1042,o1042,06-09-16,09-09-16,Second Class,1042,Consumer,Nigeria,Cross River,East,a1042,Technology,Accessories,31.86,2,0,11.151
1043,o1043,06-09-16,09-09-16,Second Class,1043,Consumer,Nigeria,Cross River,East,a1043,Furniture,Bookcases,722.352,3,0.2,90.294
1044,o1044,09-07-17,12-07-17,First Class,1044,Corporate,Nigeria,Katsina,Central,a1044,Office Supplies,Art,8.84,5,0.2,2.9835
1045,o1045,09-07-17,12-07-17,First Class,1045,Corporate,Nigeria,Katsina,Central,a1045,Office Supplies,Appliances,58.464,9,0.8,-146.16
1046,o1046,12-10-17,16-10-17,Standard Class,1046,Home Office,Nigeria,Katsina,Central,a1046,Furniture,Chairs,254.604,14,0.3,-18.186
1047,o1047,08-03-16,13-03-16,Standard Class,1047,Consumer,Nigeria,Kaduna,South,a1047,Technology,Phones,1363.96,5,0.2,85.2475
1048,o1048,08-03-16,13-03-16,Standard Class,1048,Consumer,Nigeria,Kaduna,South,a1048,Furniture,Furnishings,102.36,3,0.2,-3.8385
1049,o1049,27-05-14,01-06-14,Second Class,1049,Consumer,Nigeria,Lagos,West,a1049,Technology,Phones,1113.504,12,0.2,125.2692
1050,o1050,27-05-14,01-06-14,Second Class,1050,Consumer,Nigeria,Lagos,West,a1050,Technology,Accessories,99.99,1,0,37.9962
1051,o1051,03-07-15,05-07-15,First Class,1051,Corporate,Nigeria,FCT,East,a1051,Furniture,Furnishings,168.464,2,0.2,-29.4812
1052,o1052,03-07-15,05-07-15,First Class,1052,Corporate,Nigeria,FCT,East,a1052,Office Supplies,Paper,6.72,2,0.2,2.436
1053,o1053,03-07-15,05-07-15,First Class,1053,Corporate,Nigeria,FCT,East,a1053,Furniture,Furnishings,282.888,9,0.2,56.5776
1054,o1054,04-04-15,08-04-15,Standard Class,1054,Home Office,Nigeria,Cross River,East,a1054,Office Supplies,Art,11.16,2,0,4.3524
1055,o1055,04-04-15,08-04-15,Standard Class,1055,Home Office,Nigeria,Cross River,East,a1055,Furniture,Furnishings,108.4,2,0,22.764
1056,o1056,04-04-15,08-04-15,Standard Class,1056,Home Office,Nigeria,Cross River,East,a1056,Office Supplies,Binders,82.344,3,0.2,27.7911
1057,o1057,04-04-15,08-04-15,Standard Class,1057,Home Office,Nigeria,Cross River,East,a1057,Office Supplies,Binders,9.088,4,0.2,3.2944
1058,o1058,10-12-17,17-12-17,Standard Class,1058,Corporate,Nigeria,Lagos,West,a1058,Office Supplies,Binders,19.936,4,0.2,7.2268
1059,o1059,10-12-17,17-12-17,Standard Class,1059,Corporate,Nigeria,Lagos,West,a1059,Office Supplies,Binders,65.568,2,0.2,22.9488
1060,o1060,24-11-16,01-12-16,Standard Class,1060,Home Office,Nigeria,FCT,East,a1060,Office Supplies,Fasteners,4.416,3,0.2,1.6008
1061,o1061,23-03-15,29-03-15,Standard Class,1061,Consumer,Nigeria,Imo,Central,a1061,Furniture,Chairs,107.772,2,0.3,-29.2524
1062,o1062,16-04-15,21-04-15,Standard Class,1062,Corporate,Nigeria,Adamawa,East,a1062,Office Supplies,Appliances,45.216,3,0.2,4.5216
1063,o1063,16-04-15,21-04-15,Standard Class,1063,Corporate,Nigeria,Adamawa,East,a1063,Office Supplies,Fasteners,10.416,7,0.2,-2.2134
1064,o1064,16-04-15,21-04-15,Standard Class,1064,Corporate,Nigeria,Adamawa,East,a1064,Office Supplies,Art,7.872,3,0.2,1.2792
1065,o1065,16-04-15,21-04-15,Standard Class,1065,Corporate,Nigeria,Adamawa,East,a1065,Technology,Phones,118.782,3,0.4,-27.7158
1066,o1066,16-04-15,21-04-15,Standard Class,1066,Corporate,Nigeria,Adamawa,East,a1066,Office Supplies,Fasteners,1.448,1,0.2,0.2353
1067,o1067,16-04-15,21-04-15,Standard Class,1067,Corporate,Nigeria,Adamawa,East,a1067,Office Supplies,Binders,55.47,5,0.7,-46.225
1068,o1068,01-10-16,02-10-16,First Class,1068,Consumer,Nigeria,Lagos,West,a1068,Furniture,Chairs,194.848,4,0.2,12.178
1069,o1069,28-09-17,30-09-17,Second Class,1069,Consumer,Nigeria,Imo,Central,a1069,Office Supplies,Supplies,1.744,1,0.2,-0.3488
1070,o1070,25-07-15,29-07-15,Standard Class,1070,Home Office,Nigeria,FCT,East,a1070,Office Supplies,Binders,25.176,4,0.7,-18.4624
1071,o1071,20-11-15,26-11-15,Standard Class,1071,Home Office,Nigeria,Lagos,West,a1071,Office Supplies,Art,19.46,7,0,5.0596
1072,o1072,28-04-16,02-05-16,Standard Class,1072,Home Office,Nigeria,Bauchi,West,a1072,Office Supplies,Paper,29.472,3,0.2,9.9468
1073,o1073,14-11-17,19-11-17,Standard Class,1073,Consumer,Nigeria,Cross River,East,a1073,Office Supplies,Binders,8.64,2,0.2,3.024
1074,o1074,12-11-16,19-11-16,Standard Class,1074,Consumer,Nigeria,Edo,West,a1074,Office Supplies,Binders,6.27,5,0.7,-4.598
1075,o1075,12-11-16,19-11-16,Standard Class,1075,Consumer,Nigeria,Edo,West,a1075,Office Supplies,Binders,4.368,7,0.7,-3.3488
1076,o1076,12-11-16,19-11-16,Standard Class,1076,Consumer,Nigeria,Edo,West,a1076,Technology,Accessories,31.984,2,0.2,1.999
1077,o1077,29-09-16,30-09-16,First Class,1077,Home Office,Nigeria,Osun,Central,a1077,Office Supplies,Art,40.88,7,0,10.6288
1078,o1078,23-09-17,25-09-17,Second Class,1078,Consumer,Nigeria,Rivers ,West,a1078,Office Supplies,Appliances,119.96,2,0,33.5888
1079,o1079,23-09-17,25-09-17,Second Class,1079,Consumer,Nigeria,Rivers ,West,a1079,Office Supplies,Storage,31.44,3,0,8.4888
1080,o1080,23-09-17,25-09-17,Second Class,1080,Consumer,Nigeria,Rivers ,West,a1080,Office Supplies,Binders,6.88,1,0.2,2.322
1081,o1081,29-11-15,04-12-15,Standard Class,1081,Corporate,Nigeria,Delta,Central,a1081,Office Supplies,Paper,19.92,4,0,9.3624
1082,o1082,29-11-15,04-12-15,Standard Class,1082,Corporate,Nigeria,Delta,Central,a1082,Furniture,Chairs,1106.91,9,0,121.7601
1083,o1083,01-03-16,05-03-16,Standard Class,1083,Consumer,Nigeria,Cross River,East,a1083,Furniture,Tables,836.592,8,0.4,-264.9208
1084,o1084,01-03-16,05-03-16,Standard Class,1084,Consumer,Nigeria,Cross River,East,a1084,Office Supplies,Paper,26.38,1,0,12.1348
1085,o1085,01-03-16,05-03-16,Standard Class,1085,Consumer,Nigeria,Cross River,East,a1085,Office Supplies,Storage,362.92,2,0,105.2468
1086,o1086,01-03-16,05-03-16,Standard Class,1086,Consumer,Nigeria,Cross River,East,a1086,Technology,Machines,4899.93,7,0,2400.9657
1087,o1087,12-08-16,12-08-16,Same Day,1087,Consumer,Nigeria,Gombe,Central,a1087,Office Supplies,Paper,6.48,1,0,3.1104
1088,o1088,15-08-16,20-08-16,Second Class,1088,Corporate,Nigeria,Lagos,West,a1088,Technology,Phones,71.976,3,0.2,7.1976
1089,o1089,15-08-16,20-08-16,Second Class,1089,Corporate,Nigeria,Lagos,West,a1089,Office Supplies,Labels,3.15,1,0,1.512
1090,o1090,04-06-17,10-06-17,Standard Class,1090,Corporate,Nigeria,Enugu,South,a1090,Furniture,Furnishings,31.984,2,0.2,1.999
1091,o1091,04-06-17,10-06-17,Standard Class,1091,Corporate,Nigeria,Enugu,South,a1091,Technology,Phones,71.984,2,0.2,25.1944
1092,o1092,06-12-15,13-12-15,Standard Class,1092,Consumer,Nigeria,Lagos,West,a1092,Office Supplies,Art,120.15,9,0,33.642
1093,o1093,06-12-15,13-12-15,Standard Class,1093,Consumer,Nigeria,Lagos,West,a1093,Technology,Phones,219.184,2,0.2,19.1786
1094,o1094,27-12-15,31-12-15,Standard Class,1094,Home Office,Nigeria,Zamfara,East,a1094,Office Supplies,Paper,28.9,5,0,14.161
1095,o1095,27-12-15,31-12-15,Standard Class,1095,Home Office,Nigeria,Zamfara,East,a1095,Office Supplies,Appliances,355.96,2,0,103.2284
1096,o1096,21-01-17,26-01-17,Standard Class,1096,Home Office,Nigeria,Enugu,South,a1096,Office Supplies,Storage,348.208,7,0.2,30.4682
1097,o1097,21-01-17,26-01-17,Standard Class,1097,Home Office,Nigeria,Enugu,South,a1097,Office Supplies,Binders,35.784,7,0.7,-28.6272
1098,o1098,25-06-14,28-06-14,First Class,1098,Corporate,Nigeria,Lagos,West,a1098,Furniture,Tables,447.84,5,0.2,11.196
1099,o1099,14-06-16,17-06-16,First Class,1099,Home Office,Nigeria,Lagos,West,a1099,Office Supplies,Art,7.04,4,0,2.0416
1100,o1100,14-06-16,17-06-16,First Class,1100,Home Office,Nigeria,Lagos,West,a1100,Furniture,Furnishings,8.73,3,0,4.1031
1101,o1101,14-06-16,17-06-16,First Class,1101,Home Office,Nigeria,Lagos,West,a1101,Technology,Accessories,29.29,1,0,9.6657
1102,o1102,14-06-16,17-06-16,First Class,1102,Home Office,Nigeria,Lagos,West,a1102,Office Supplies,Art,8.64,3,0,2.5056
1103,o1103,21-04-17,27-04-17,Standard Class,1103,Consumer,Nigeria,Imo,Central,a1103,Office Supplies,Binders,2.694,3,0.8,-4.7145
1104,o1104,21-04-17,27-04-17,Standard Class,1104,Consumer,Nigeria,Imo,Central,a1104,Office Supplies,Binders,2.934,3,0.8,-4.9878
1105,o1105,21-10-16,27-10-16,Standard Class,1105,Consumer,Nigeria,Lagos,West,a1105,Office Supplies,Paper,22.92,3,0,11.2308
1106,o1106,19-11-16,24-11-16,Standard Class,1106,Consumer,Nigeria,Imo,Central,a1106,Office Supplies,Storage,100.704,6,0.2,-16.3644
1107,o1107,19-11-16,24-11-16,Standard Class,1107,Consumer,Nigeria,Imo,Central,a1107,Furniture,Furnishings,2.328,2,0.6,-0.7566
1108,o1108,19-11-16,24-11-16,Standard Class,1108,Consumer,Nigeria,Imo,Central,a1108,Office Supplies,Binders,10.78,5,0.8,-17.248
1109,o1109,19-11-16,24-11-16,Standard Class,1109,Consumer,Nigeria,Imo,Central,a1109,Office Supplies,Fasteners,58.368,12,0.2,21.888
1110,o1110,19-11-16,24-11-16,Standard Class,1110,Consumer,Nigeria,Imo,Central,a1110,Office Supplies,Envelopes,40.968,3,0.2,13.8267
1111,o1111,19-11-16,24-11-16,Standard Class,1111,Consumer,Nigeria,Imo,Central,a1111,Technology,Phones,71.96,5,0.2,25.186
1112,o1112,19-11-16,24-11-16,Standard Class,1112,Consumer,Nigeria,Imo,Central,a1112,Office Supplies,Paper,10.368,2,0.2,3.6288
1113,o1113,19-11-16,24-11-16,Standard Class,1113,Consumer,Nigeria,Imo,Central,a1113,Office Supplies,Binders,1.192,2,0.8,-2.0264
1114,o1114,18-12-17,23-12-17,Second Class,1114,Consumer,Nigeria,Lagos,West,a1114,Office Supplies,Binders,46.672,2,0.2,16.3352
1115,o1115,18-12-17,23-12-17,Second Class,1115,Consumer,Nigeria,Lagos,West,a1115,Furniture,Bookcases,119.833,1,0.15,-12.6882
1116,o1116,18-12-17,23-12-17,Second Class,1116,Consumer,Nigeria,Lagos,West,a1116,Technology,Accessories,119.98,2,0,57.5904
1117,o1117,22-07-16,24-07-16,Second Class,1117,Corporate,Nigeria,Lagos,West,a1117,Office Supplies,Labels,6.3,2,0,3.024
1118,o1118,04-09-15,08-09-15,Standard Class,1118,Consumer,Nigeria,Ogun ,South,a1118,Office Supplies,Paper,279.9,5,0,137.151
1119,o1119,04-09-15,08-09-15,Standard Class,1119,Consumer,Nigeria,Ogun ,South,a1119,Technology,Accessories,619.95,5,0,111.591
1120,o1120,04-09-15,08-09-15,Standard Class,1120,Consumer,Nigeria,Ogun ,South,a1120,Office Supplies,Paper,4.36,2,0,2.0492
1121,o1121,04-09-15,08-09-15,Standard Class,1121,Consumer,Nigeria,Ogun ,South,a1121,Office Supplies,Envelopes,15.28,2,0,7.4872
1122,o1122,20-01-14,26-01-14,Standard Class,1122,Consumer,Nigeria,Kano,South,a1122,Technology,Phones,699.93,7,0,181.9818
1123,o1123,20-01-14,26-01-14,Standard Class,1123,Consumer,Nigeria,Kano,South,a1123,Office Supplies,Art,22.96,7,0,6.6584
1124,o1124,20-01-14,26-01-14,Standard Class,1124,Consumer,Nigeria,Kano,South,a1124,Furniture,Furnishings,38.6,4,0,11.58
1125,o1125,20-01-14,26-01-14,Standard Class,1125,Consumer,Nigeria,Kano,South,a1125,Office Supplies,Art,6.63,3,0,1.7901
1126,o1126,20-01-14,26-01-14,Standard Class,1126,Consumer,Nigeria,Kano,South,a1126,Office Supplies,Envelopes,23.34,3,0,10.9698
1127,o1127,20-01-14,26-01-14,Standard Class,1127,Consumer,Nigeria,Kano,South,a1127,Furniture,Chairs,1067.94,3,0,224.2674
1128,o1128,02-03-15,07-03-15,Standard Class,1128,Home Office,Nigeria,Osun,Central,a1128,Office Supplies,Art,10.16,1,0,2.6416
1129,o1129,02-03-15,07-03-15,Standard Class,1129,Home Office,Nigeria,Osun,Central,a1129,Office Supplies,Envelopes,101.88,6,0,50.94
1130,o1130,12-04-16,16-04-16,Standard Class,1130,Consumer,Nigeria,Bayelsa,South,a1130,Furniture,Tables,343.92,4,0,75.6624
1131,o1131,12-04-16,16-04-16,Standard Class,1131,Consumer,Nigeria,Bayelsa,South,a1131,Office Supplies,Paper,40.99,1,0,20.0851
1132,o1132,12-04-16,16-04-16,Standard Class,1132,Consumer,Nigeria,Bayelsa,South,a1132,Office Supplies,Envelopes,63.9,5,0,28.755
1133,o1133,06-12-16,07-12-16,First Class,1133,Corporate,Nigeria,Lagos,West,a1133,Office Supplies,Paper,19.44,3,0,9.3312
1134,o1134,05-06-16,09-06-16,Standard Class,1134,Home Office,Nigeria,FCT,East,a1134,Office Supplies,Storage,124.608,4,0.2,-23.364
1135,o1135,05-06-16,09-06-16,Standard Class,1135,Home Office,Nigeria,FCT,East,a1135,Office Supplies,Labels,7.56,3,0.2,2.646
1136,o1136,11-12-16,11-12-16,Same Day,1136,Consumer,Nigeria,Kaduna,South,a1136,Office Supplies,Storage,85.224,3,0.2,7.4571
1137,o1137,12-11-16,15-11-16,Second Class,1137,Corporate,Nigeria,Osun,Central,a1137,Office Supplies,Envelopes,287.52,8,0,129.384
1138,o1138,12-11-16,15-11-16,Second Class,1138,Corporate,Nigeria,Osun,Central,a1138,Office Supplies,Appliances,37.68,2,0,10.5504
1139,o1139,12-11-16,15-11-16,Second Class,1139,Corporate,Nigeria,Osun,Central,a1139,Office Supplies,Paper,19.98,2,0,8.991
1140,o1140,12-11-16,15-11-16,Second Class,1140,Corporate,Nigeria,Osun,Central,a1140,Office Supplies,Art,20.58,7,0,5.5566
1141,o1141,12-11-16,15-11-16,Second Class,1141,Corporate,Nigeria,Osun,Central,a1141,Office Supplies,Binders,17.38,2,0,8.69
1142,o1142,29-09-14,03-10-14,Standard Class,1142,Consumer,Nigeria,Lagos,West,a1142,Furniture,Furnishings,204.6,2,0,53.196
1143,o1143,29-09-14,03-10-14,Standard Class,1143,Consumer,Nigeria,Lagos,West,a1143,Office Supplies,Fasteners,8.72,4,0,2.8776
